"","SKBR3","NCIH1975","HT29","MCF7","NCIH508","A549","HA1E","NCIH2073","PC3","NCIH596","U2OS","HEPG2","A375","HCC515","VCAP"
"DRAP1",6.84323015049655,7.82839040156897,7.54913006140292,7.72812459507825,5.73876783680019,7.33163356717103,7.87141245082518,7.34074028063018,9.1614342502568,7.60117650590473,8.72717169211039,6.4432751117658,8.39711840904258,7.97297978606629,8.20084957463721
"PAICS",6.74671584769678,7.05799172275918,7.27034205268023,6.56483541701035,5.35191096110308,7.33860269035263,7.86548584212571,5.96023367169445,7.29388543030237,6.355967689241,7.45713459431804,6.9624333435708,7.68957872550932,6.85959690323874,7.0666274090952
"ST6GALNAC2",0.799087306074004,2.19849415363908,0.604071323668861,3.71259578044703,1.31614574229336,0.298658315564515,0.713695814843359,1.73552217729654,1.39506279951758,5.49089097889429,0.070389327891398,0.55581615506164,1.04264433740849,1.78659636189081,0.22650852980868
"STAMBP",4.36457243229586,4.77188557851537,4.83995958748953,4.90255600534463,4.77505054148317,4.98413359454098,5.13504228623365,4.78555055173926,3.90881290773955,4.94438996227009,5.33913738491959,4.57288966842058,5.00045077177086,4.69376571221778,4.37712374912949
"NPRL2",3.63459326844576,4.33771109212829,4.07210580048042,4.07895134139482,4.17392693199981,3.5385381636298,4.28762004411207,3.47897180503294,4.72574115650395,3.94953493301701,4.16430358309365,3.85199883711245,4.77346892790519,4.51538446063695,5.01613970265525
"IGF2BP2",0.189033824390017,4.90833256978243,4.605257262939,0.214124805352847,4.70376517879341,2.61588707391606,5.94860084749336,1.76128527336162,4.92409988564074,4.14649230697719,5.13545278418517,5.48349335128439,5.19770815795585,2.6507645591169,0.66902676550963
"YKT6",6.40922119732453,6.87958324961278,6.44939629708678,5.80580834870147,5.52136487844622,6.26115467261557,6.10706011020335,6.42155994490182,6.4867143730307,7.25748213340481,6.56117336523115,5.36211916672566,6.4541758931858,5.89360490485829,6.17152710603881
"CGRRF1",2.12763327972587,3.32192809488736,1.81147103052984,3.32481060342048,2,3.96809075204526,3.82171021503467,3.01435529297707,4.97039353791468,3.57410150808939,4.4093909361377,2.59931779369823,2.33913738491959,3.89433274227769,3.63226821549951
"RRAGA",5.24640808724638,5.49825086752783,5.37712374912949,5.43162295971329,5.31251996747495,6.37885838327003,6.98663847173085,4.72955277045397,4.81455042346181,6.62175885670973,5.74980240168005,5.94392132655349,6.73308313184512,5.08576455377831,5.661350569234
"GNB5",1.96716860753263,4.65821148275179,3.92694824794977,4.44426950241348,1.53605290024021,5.01925711868108,5.39574832817903,4.09000652990382,3.98458935036246,5.51032901949057,5.24145887127465,3.78972925137577,4.28688114778816,5.06824086131282,4.10013667128545
"EBP",6.50604966825032,6.72273923629671,6.66334461936609,6.7981801544352,5.75033852024471,6.55090066464752,6.72041528490633,5.75888943272096,7.35561538275796,6.44277765930152,6.38887833881199,6.70501025298183,6.27761287075669,6.49457561650212,6.1673177809466
"CNPY3",4.78659636189081,5.56071495447448,5.87553435157324,6.22419466397043,5.55243855525354,5.23074100262691,6.5022351148568,5.9408714781892,5.19021976366016,5.86814347966673,6.48381577726426,6.01903466936434,4.99638874644762,4.83895176695194,4.97085365434048
"YME1L1",5.594847089653,5.90785207184596,5.94860084749336,6.38318586579031,5.07937811111865,6.52293456094346,6.71039319217052,5.15583017155653,4.96116025813664,5.78842470743944,5.78267065867701,5.35720008486005,6.08001802908918,5.43362716708478,5.82832692641482
"TCFL5",2.58255600301406,3.69710657447698,3.62993940943954,3.79181407116183,2.89336221076387,2.07382023329167,3.4594316186373,2.82374936030827,3.03210084316702,4.31614574229336,3.58255600301406,3.42088657497553,3.44228003525258,3.12267271882414,3.15055967657538
"KDM5B",3.92219784839637,4.01167453338092,4.02945288578697,5.46074256378964,3.41142624572647,3.88752527074159,5.38646609286931,3.21567859660793,4.21567859660793,4.91552090075196,4.07210580048042,3.65420637794429,5.16148463864166,4.79805051476751,4.38474058729238
"POP4",6.19849415363908,6.16872225436066,5.83844759254846,6.18388345903223,5.14812063112396,7.01122725542325,6.25587835258279,5.90134963765088,5.42559357765306,6.39042694118717,6.48590979153593,4.60584986719498,5.9627803538048,5.19574129324645,5.39128655811118
"ARPP19",5.40667271575583,5.24412594328373,5.71699089440494,6.72410451986685,4.46008724011683,6.4274385637151,6.52919626799939,4.77820857639809,4.77978500530113,5.79571500650173,5.74146698640115,5.37989816352469,6.08809918399721,5.9047249283904,5.97613447283165
"ZNF274",2.77399632511117,5.4239142676731,2.41413553298445,3.59931779369823,2.9297909977186,4.19927972133662,4.0574502721839,3.03562390973072,3.08065766334523,5.19574129324645,4.03562390973072,3.82171021503467,4.0686708106651,3.91647664443772,3.99638874644762
"MTHFD2",6.85249829878989,6.57334422759282,7.08076424148888,8.08172309064487,6.69766263347052,7.64573047530608,7.53519760120684,6.01613970265525,5.74631276642546,6.59991284218713,7.76261457875456,6.45368218587218,7.17312743348066,6.45368218587218,5.75194568161502
"WASF3",2.07382023329167,0.0285691521967709,0,1.51601514700366,0.01435529297707,0.250961573533219,3.20789285164133,0.389566811762726,1.33913738491959,1.26303440583379,2.57046293102604,3.20476675065461,2.49569516262407,2.59931779369823,4.43496176018725
"UTP14A",4.33556900555675,5.18942924580976,4.79649392942584,4.84849775538515,4.1554254317472,5.36492255850577,4.20633064787105,3.57046293102604,3.93922657772821,4.74308405554959,3.75915583380027,3.60050764534579,5.93899143877554,4.71644223684332,3.96716860753263
"FRS2",2.82578562746479,2.66448284036468,2.58014548442338,4.01792190799726,2.22958792274065,3.33199177823206,3.85199883711245,2.89530262133331,2.4931349223055,2.83390207666916,3.11935617703968,2.45680614923047,3.22496636500027,3.23112515787905,3.77925972037238
"CLPX",4.7771566660045,4.55397480823747,4.94673086014031,5.4239142676731,4.08151006812092,5.15015345524625,5.01524777369894,3.80426011563474,3.57773093149008,4.79753183957196,5.14445431392619,4.69320814891002,5.13627342985058,4.4235781709818,5.41278152533848
"PGRMC1",7.5708423779236,6.20672135743089,6.87011808396593,6.67581593117227,6.44824022521607,7.21052524068753,7.34518344718767,5.46532151358055,7.00876474486344,6.79999388766371,6.68846014042449,6.14649230697719,5.47443604325227,6.4846215270986,5.19534759832222
"MALT1",2.64616265715789,3.50589092972996,2.19849415363908,1.62760683812965,2.37851162325373,3.6724253419715,4.27127625917593,2.98002530023873,3.55826763405574,3.19692173382033,4.04351949366274,3.61941301059794,3.61235249875266,3.02680005934372,3.5197934862411
"CPSF4",5.57591736111815,5.42592920520858,5.79701297783614,5.34908214639109,5.00090140274153,4.2349610948395,5.37851162325373,4.67863534782274,4.92931759491176,4.43162295971329,6.45483390689887,4.56985560833095,5.17990909001494,5.22573765346606,5.11727946005392
"BLCAP",7.22207035524718,5.63081315229913,6.31034012061215,5.09085343045111,6.08001802908918,4.53667461756976,5.42088657497553,5.35191096110308,6.90195294759188,8.04979410710104,5.17272751801285,5.62087961135541,4.85549144310187,5.24868662687383,5.70210340662939
"TCERG1",5.61205755956306,5.49024921062709,5.66305992374782,5.56376827845203,5.83895176695194,5.59753117422421,5.71287086768991,4.92219784839637,5.52387555132852,5.57288966842058,5.89530262133331,5.35579154675365,5.74308405554959,5.85049941375812,5.31324585178756
"RNPS1",6.75488750216347,7.2350568627071,7.41894888389383,7.03188036558718,6.51127826508303,7.14455628198228,7.17712050284652,6.16972461321491,5.76447355099267,7.3789450602529,7.29278174922785,7.03298241669943,7.60829178998706,6.33037912758063,6.62131930101419
"TOMM34",5.39334755137725,5.77294133783134,5.95977015521147,4.61412086878925,5.32660925100527,4.9159988517389,5.73822740036724,4.98641093525204,6.36562255611334,5.88630626345243,6.05528243550119,5.26115467261557,6.37486560219545,4.98230913012977,4.81301154860562
"PDIA5",4.17712050284652,4.94110631094643,4.55213110825378,4.51790555352995,5.37016428054021,4.10433665981474,5.12722055048807,4.46532151358055,4.95559179175399,5.04919510562227,4.56985560833095,6.25889575507544,3.34340782229781,4.46205231879643,5.25587835258279
"MLLT11",0.613531652917927,3.01256867350306,0.992768430768924,1.91073266190291,0.505890929729957,5.15704371014558,5.61853233397629,2.89917563048051,3.03210084316702,1.18269229751619,3.80838505065609,0.150559676575381,6.1108225740478,4.09676785471469,3.01435529297707
"EBNA1BP2",7.03188036558718,7.40590729260185,6.58856473740135,6.65535182861255,5.45187047886432,7.44435233737121,6.60895705221829,6.38474058729238,6.98675222651434,6.94169322566137,7.1753249891849,6.02147972741045,7.68074630031499,7.29001884693262,5.60969587286274
"TMED10",7.76467258459178,7.69453201009184,6.76672765886312,9.62089793443354,6.60747827488413,7.45434042475248,7.80864246791806,8.04461269295798,7.7568231547329,8.46927550119269,8.49741277580565,7.07852444538908,6.94918472181469,8.12246565817924,7.23035674505615
"ASCC3",4.0703893278914,3.81044310384518,3.84297883178832,3.80529245560071,3.78555055173926,4.41683974191283,4.94204525991605,3.22032995487956,3.28095631383106,4.70929063572336,3.72137265947682,3.78972925137577,3.78764141448333,3.58616424593091,4.20789285164133
"SLC27A3",5.18150015170461,3.98732086592925,3.56924802986718,5.14771372235215,4.30451104180995,0.831877241191673,2.4905701304462,4.86046625851717,4.21334728173344,5.67270819562222,3.86096279785812,1.89917563048051,3.09929520433778,1.85598969730848,4.09000652990382
"KIF2C",5.51412226017071,5.30560578958543,5.20398416585599,4.6450098843911,3,4.87282875953489,6.29774167849137,5.29865831556452,5.5197934862411,5.27388882366849,6.9953714505722,4.68425770505893,6.01077983875324,5.62819033461521,5.15663931069209
"CCDC85B",5.53946903474989,5.95814667376272,6.00090140274153,5.39951292418296,4.87430516598223,3.20789285164133,6.17712050284652,4.62117275268344,5.86789646399265,6.72778434483708,6.14730669878029,5.30524096595448,6.17990909001494,4.67016051412663,6.44575980445338
"TLK2",3.16349873228288,4.13586316536868,3.92124588858559,5.68285416857223,4.0686708106651,4.37573453858316,4.66789212523023,3.4235781709818,4.12845838414693,4.69543711040537,5.45450493755737,4.12598165385472,4.56498780095989,4.05658352836637,4.48349335128439
"KDELR2",7.22265002245148,7.2184905850094,6.92184093707449,6.91647664443772,6.29278174922785,6.98947965394985,7.83003977608083,6.47476049957678,7.63727694818761,8.65513712587521,7.40981519582048,7.37060023226772,6.22747154635928,6.92955431573285,4.88166461932035
"RAB31",4.82629424549963,5.75060650483559,0.263034405833794,4.88947354253111,0.070389327891398,3.61235249875266,4.54905302933729,5.72655877910497,1.13750352374994,5.31542131594578,5.99435343685886,0.333423733725192,2.48284828306847,3.58616424593091,2.51096191927738
"B4GAT1",3.03562390973072,3.55826763405574,3.53480866123175,3.83289001416474,3.27351588970212,3.63110428236588,4.59991284218713,3.0036022366802,4.67750824226472,4.41006969175638,4.24336442569366,6.56483541701035,4.46139758992616,6.90929308582382,5.7894684369412
"TENT4A",4.20320115631661,4.20945336562895,4.60880924267552,4.31542131594578,3.75595576955096,3.58736499093646,3.95512678126137,4.04614178164472,3.605257262939,5.13010717865883,5.46630082917934,3.43028527297778,4.3305584000308,3.68144926531496,4.60110220337641
"UBE2C",7.77280941016073,8.4988093249842,7.57258654938577,7.38706953258927,6.01457846492289,7.44128427192704,8.09682055301582,7.11644793551166,7.52544250601812,8.26425492037192,8.35530704399528,6.71383326018628,8.14511697750225,0.713695814843359,7.84780904340723
"DUSP14",4.44625622988956,4.91981677005279,4.8860623383456,3.92884403671257,3.64961545906341,4.91217080294995,5.27164977245721,3.51349074558812,4.11935617703968,4.24336442569366,4.58255600301406,4.42088657497553,5.58916423669977,6.62935662007961,4.74308405554959
"TOPBP1",4.36527259976453,5.31469652565629,5.07809742302666,4.38474058729238,4.50969584193339,4.76447355099267,5.40565206128037,4.75595576955096,3.79597469420667,5.48188013962029,5.52919626799939,4.15785216914174,5.3526172989585,4.56132613645392,4.84899843040002
"PRSS23",1.34482849699744,8.12137810196302,2.57531233068744,6.81249822533356,1.68257329734758,7.29038753976388,8.21422196634833,2.53106949272595,5.00988458893184,6.07724299893246,0.963474123974886,0.584962500721156,5.99118168140853,6.10202817936731,3.62760683812965
"PWP1",4.44824022521607,5.53387477725855,5.03957710306068,5.08491465976794,4.70210340662939,6.62263756653746,6.06544306293743,4.42961596420174,5.93663793900257,4.78135971352466,4.72191944555154,4.89336221076387,5.88679398997529,5.67383905599044,4.96993327469786
"PKIG",2.26603689399532,3.6724253419715,0.641546029087524,3.65306001710456,3.98093926608551,4.28688114778816,4.43762724831895,2.95046841415012,4.35049724708413,3.75915583380027,5.51064550409004,4.95279947789994,5.2149019101607,4.3327079336406,2.27202318906105
"CORO1A",6.63444806236231,3.12101540096137,3.37155886261196,3.31903981556254,0.807354922057604,1.70043971814109,2.54101915313356,2.10768786931437,3.09254574154357,2.62527048937469,3.55336050333533,3.51475349843975,3.82578562746479,0.739848102699327,0.713695814843359
"LSM6",5.51884982870769,6.18586654531133,5.99593670350459,5.36282052553426,5.18665901720211,5.22303633790187,5.78450398292957,5.09212284983868,5.84674402324487,6.25304379464515,6.55074678538324,6.3371758685863,6.59738218934868,6.48832219114082,5.7273759385949
"PSIP1",5.1243281350022,5.02635744696384,5.79597469420667,5.17712050284652,4.69543711040537,6.04810537444206,7.37060023226772,4.92314918047231,5.04351949366274,6.50430258316317,6.54550510069107,4.93828579188405,7.04001567884788,5.42155994490182,6.62439338221977
"SLC2A6",2.93545974780529,3.48155728070859,2.05658352836637,2.29278174922785,0.604071323668861,3.88752527074159,4.22804904788446,2.53106949272595,3.68594014844598,3.81147103052984,3.81557542886257,3.33771109212829,2.98367769469807,0.389566811762726,3.71699089440494
"NISCH",3.24488705912353,4.36106648879432,4.40258575823259,4.1168637576909,4.88508622529017,3.17791779219584,5.3077927961299,3.8972404255748,4.61765111942733,4.87725345387661,5.89506021268939,4.07382023329167,4.81813476081085,5.02547181462118,5.55765515472542
"CHEK2",4.46401472450489,4.47313748777226,4.88313201565728,4.66163560233596,3.81762325751143,3.70929063572336,4.63284983011771,2.95977015521147,3.68594014844598,3.5668151540109,4.94251450533924,4.36106648879432,3.55949181320504,4.70542503904273,4.52356195605701
